"","x","y","ymin","ymax","se"
"63",51.4682274247492,17.4654205456782,-124.385293028557,159.316134119914,59.9964566133382
"64",51.8628762541806,17.7131184607595,-124.296415841575,159.722652763094,60.0636306210158
"65",52.257525083612,17.9569199237581,-124.157075556891,160.070915404407,60.1078129898922
"66",52.6521739130435,18.1966437956773,-123.967061479649,160.360349071004,60.1288379919135
"67",53.0468227424749,18.4321089375205,-123.726227369967,160.590445245008,60.1265671605733
"68",53.4414715719064,18.6631342102911,-123.434490568044,160.760758988627,60.1008889208739
"69",53.8361204013378,18.8895384749924,-123.091832171029,160.870909121014,60.0517186641318
"70",54.2307692307692,19.1111405926277,-122.698298267526,160.920579452781,59.9789992701197
"71",54.6254180602007,19.3277594242004,-122.254002246271,160.909521094671,59.8827020835323
"72",55.0200668896321,19.5392138307139,-121.759128206434,160.837555867861,59.7628283563891
"73",55.4147157190636,19.7453226731715,-121.213935508378,160.704580854721,59.6194111728016
"74",55.809364548495,19.9459048125765,-120.618764515588,160.510574140741,59.45251787755
"75",56.2040133779264,20.1407791099323,-119.974043590946,160.255601810811,59.2622530351916
"76",56.5986622073579,20.3297644262423,-119.280297423659,159.939826276144,59.0487619519768
"77",56.9933110367893,20.5126796225098,-118.538156776999,159.563516022019,58.8122347987031
"78",57.3879598662207,20.6893435597382,-117.748369761584,159.12705688106,58.552911378805
"79",57.7826086956522,20.8595750989307,-116.911814754214,158.630964952075,58.2710865924386
"80",58.1772575250836,21.0231931010909,-116.029515098164,158.075901300346,57.9671166540441
"81",58.5719063545151,21.1800164272219,-115.102655737155,157.462688591598,57.6414261277634
"82",58.9665551839465,21.3298639383272,-114.132601951617,156.792329828272,57.2945158520375
"83",59.3612040133779,21.47255449541,-113.120920381923,156.066029372743,56.9269718314835
"84",59.7558528428094,21.6079069594739,-112.069402538134,155.285216457082,56.53947518046
"85",60.1505016722408,21.7357401915221,-110.980091008621,154.451571391665,56.13281320813
"86",60.5451505016722,21.8558730525579,-109.855308589047,153.567054694163,55.7078917387084
"87",60.9397993311037,21.9681244035847,-108.697690556847,152.633939364016,55.265748762112
"88",61.3344481605351,22.072313105606,-107.510220311757,151.654846522969,54.807569508296
"89",61.7290969899666,22.1682580196249,-106.296268586714,150.632784625964,54.3347030316959
"90",62.123745819398,22.2557780066449,-105.059636401039,149.571192414329,53.8486803784903
"91",62.5183946488294,22.3346919276693,-103.804601873589,148.473985728927,53.3512343864506
"92",62.9130434782609,22.4048186437014,-102.535970930219,147.345608217622,52.8443211319132
"93",63.3076923076923,22.4659770157447,-101.259131818922,146.191085850411,52.3301429872249
"94",63.7023411371237,22.5179859048025,-99.9801131769464,145.016084986551,51.8111731805165
"95",64.0969899665552,22.5606641718781,-98.7056451653963,143.826973509153,51.2901816528818
"96",64.4916387959866,22.5938306779749,-97.4432228855578,142.630884241507,50.7702618806249
"97",64.8862876254181,22.6173042840961,-96.201170904951,141.435779473143,50.2548581668712
"98",65.2809364548495,22.6307091958247,-94.9839306503208,140.24534904197,49.7456900907994
"99",65.6755852842809,22.6343317388769,-93.7968986697399,139.065562147494,49.2451612518144
"100",66.0702341137124,22.6299965091542,-92.6668087225311,137.92680174084,48.765350546645
"101",66.4648829431438,22.6195885836556,-91.6205752083212,136.859752375632,48.3184388555018
"102",66.8595317725753,22.6049930393802,-90.6835455087821,135.893531587542,47.9159442806487
"103",67.2541806020067,22.588094953327,-89.8787542925597,135.054944199214,47.5684067510061
"104",67.6488294314381,22.5707794024951,-89.2261763051935,134.367735110184,47.2850719859749
"105",68.0434782608696,22.5549314638835,-88.7420146672767,133.851877595044,47.0735904776445
"106",68.438127090301,22.5424362144914,-88.4380683300694,133.522940759052,46.9397499530345
"107",68.8327759197324,22.5351787313178,-88.321223824371,133.391581287007,46.8872604067829
"108",69.2274247491639,22.5350440913618,-88.3931115329001,133.463199715624,46.9176087198583
"109",69.6220735785953,22.5439173716224,-88.6499553843915,133.737790127636,47.0299950869401
"110",70.0167224080268,22.5636836490987,-89.0826285528773,134.209995851075,47.2213565747033
"111",70.4113712374582,22.5962280007899,-89.6769091618466,134.869365163426,47.4864752731491
"112",70.8060200668896,22.6434355036948,-90.413912460051,135.700783467441,47.8181610864873
"113",71.2006688963211,22.7071912348127,-91.2706624859654,136.685044955591,48.2074935214293
"114",71.5953177257525,22.7893802711426,-92.2207588327893,137.799519375075,48.6441036987236
"115",71.9899665551839,22.8918876896835,-93.2350932679714,139.018868647339,49.1164774509063
"116",72.3846153846154,23.0165985674346,-94.2825757947823,140.315772929652,49.6122624136125
"117",72.7792642140468,23.1653979813949,-95.3308385266594,141.661634489449,50.1185657326903
"118",73.1739130434783,23.3401710085634,-96.346896458425,143.027238475552,50.6222335406363
"119",73.5685618729097,23.5428027259393,-97.2977550843124,144.383360536191,51.1101079516261
"120",73.9632107023411,23.7751782105216,-98.1509645992254,145.701321020269,51.5692614636613
"121",74.3578595317726,24.0391825393093,-98.8751285178143,146.953493596433,51.9872120815084
"122",74.752508361204,24.3367007893016,-99.440380883206,148.113782461809,52.3521251544769
"123",75.1471571906355,24.6688344098054,-99.8345243773509,149.172193196962,52.6593076303372
"124",75.5418060200669,25.0280644171173,-100.202987562978,150.259116397213,52.9670890434717
"125",75.9364548494983,25.4106912693077,-100.582055449343,151.403437987958,53.2892515774684
"126",76.3311036789298,25.8149956718769,-100.964268664909,152.594260008663,53.6219130704076
"127",76.7257525083612,26.2392583303253,-101.341050177225,153.819566837875,53.9607186401902
"128",77.1204013377926,26.6817599501531,-101.702413599112,155.065933499419,54.3007173112087
"129",77.5150501672241,27.1407812368607,-102.036861259914,156.318423733635,54.6363189030775
"130",77.9096989966555,27.6146028959484,-102.331459600236,157.560665392132,54.9613259192127
"131",78.304347826087,28.1015056329164,-102.57207935779,158.775090623623,55.2690351346127
"132",78.6989966555184,28.5997701532652,-102.743789441123,159.943329747653,55.5524041866884
"133",79.0936454849498,29.1102246546943,-102.829620757588,161.050070066976,55.8046062045775
"134",79.4882943143813,29.6926221234005,-102.776426418674,162.161670665475,56.0284352697702
"135",79.8829431438127,30.3710376561723,-102.567948117679,163.310023430023,56.227197532059
"136",80.2775919732441,31.1431701909978,-102.208330763978,164.494671145973,56.4016728557499
"137",80.6722408026756,32.0067186658652,-101.701969887853,165.715407219583,56.5527471064943
