,sampleType,structureType,scenario,design,run,year,type,quantity,treeQuantity
90,notUsed,snag,Use snags - notUsed,Use snags,0,22,high,382.8870973132159,0.0
91,notUsed,snag,Use snags - notUsed,Use snags,0,22,carrySuit,0.0,0.0
92,notUsed,snag,Use snags - notUsed,Use snags,0,23,total,1561.3803266488592,102557.55952942248
93,notUsed,snag,Use snags - notUsed,Use snags,0,23,dead,0.0,6544.740536134357
94,notUsed,snag,Use snags - notUsed,Use snags,0,23,high,382.8870973132159,0.0
95,notUsed,snag,Use snags - notUsed,Use snags,0,23,carrySuit,0.0,0.0
96,notUsed,snag,Use snags - notUsed,Use snags,0,24,total,1561.3803266488592,106898.11063637797
97,notUsed,snag,Use snags - notUsed,Use snags,0,24,dead,0.0,6859.7943071754835
98,notUsed,snag,Use snags - notUsed,Use snags,0,24,high,382.8870973132159,0.0
99,notUsed,snag,Use snags - notUsed,Use snags,0,24,carrySuit,0.0,0.0
100,notUsed,snag,Use snags - notUsed,Use snags,0,25,total,1456.271593741243,106833.73966416593
101,notUsed,snag,Use snags - notUsed,Use snags,0,25,dead,0.0,6865.999464635031
102,notUsed,snag,Use snags - notUsed,Use snags,0,25,high,425.96750623294787,0.0
103,notUsed,snag,Use snags - notUsed,Use snags,0,25,carrySuit,0.0,0.0
104,notUsed,snag,Use snags - notUsed,Use snags,0,26,total,1456.271593741243,110238.10757271927
105,notUsed,snag,Use snags - notUsed,Use snags,0,26,dead,0.0,7094.469304842899
106,notUsed,snag,Use snags - notUsed,Use snags,0,26,high,425.96750623294787,0.0
107,notUsed,snag,Use snags - notUsed,Use snags,0,26,carrySuit,0.0,0.0
108,notUsed,snag,Use snags - notUsed,Use snags,0,27,total,1456.271593741243,111502.14396241592
109,notUsed,snag,Use snags - notUsed,Use snags,0,27,dead,0.0,7174.610650500571
110,notUsed,snag,Use snags - notUsed,Use snags,0,27,high,425.96750623294787,0.0
111,notUsed,snag,Use snags - notUsed,Use snags,0,27,carrySuit,0.0,0.0
112,notUsed,snag,Use snags - notUsed,Use snags,0,28,total,1456.271593741243,112493.13274556014
113,notUsed,snag,Use snags - notUsed,Use snags,0,28,dead,0.0,7213.067541127134
114,notUsed,snag,Use snags - notUsed,Use snags,0,28,high,425.96750623294787,0.0
115,notUsed,snag,Use snags - notUsed,Use snags,0,28,carrySuit,0.0,0.0
116,notUsed,snag,Use snags - notUsed,Use snags,0,29,total,1456.271593741243,114842.62630820907
117,notUsed,snag,Use snags - notUsed,Use snags,0,29,dead,0.0,7368.564060316281
118,notUsed,snag,Use snags - notUsed,Use snags,0,29,high,425.96750623294787,0.0
119,notUsed,snag,Use snags - notUsed,Use snags,0,29,carrySuit,0.0,0.0
120,notUsed,snag,Use snags - notUsed,Use snags,0,30,total,1456.271593741243,115205.69933882126
121,notUsed,snag,Use snags - notUsed,Use snags,0,30,dead,0.0,7380.826019863171
122,notUsed,snag,Use snags - notUsed,Use snags,0,30,high,425.96750623294787,0.0
123,notUsed,snag,Use snags - notUsed,Use snags,0,30,carrySuit,0.0,0.0
124,notUsed,snag,Use snags - notUsed,Use snags,0,31,total,1456.271593741243,117765.20419592809
125,notUsed,snag,Use snags - notUsed,Use snags,0,31,dead,0.0,7521.985545804144
126,notUsed,snag,Use snags - notUsed,Use snags,0,31,high,425.96750623294787,0.0
127,notUsed,snag,Use snags - notUsed,Use snags,0,31,carrySuit,0.0,0.0
128,notUsed,snag,Use snags - notUsed,Use snags,0,32,total,1456.271593741243,118375.48225044087
129,notUsed,snag,Use snags - notUsed,Use snags,0,32,dead,0.0,7539.62736314784
130,notUsed,snag,Use snags - notUsed,Use snags,0,32,high,425.96750623294787,0.0
131,notUsed,snag,Use snags - notUsed,Use snags,0,32,carrySuit,0.0,0.0
132,notUsed,snag,Use snags - notUsed,Use snags,0,33,total,1456.271593741243,121930.73662286387
133,notUsed,snag,Use snags - notUsed,Use snags,0,33,dead,0.0,7722.198313232473
134,notUsed,snag,Use snags - notUsed,Use snags,0,33,high,425.96750623294787,0.0
135,notUsed,snag,Use snags - notUsed,Use snags,0,33,carrySuit,0.0,0.0
136,notUsed,snag,Use snags - notUsed,Use snags,0,34,total,1456.271593741243,121931.07235732648
137,notUsed,snag,Use snags - notUsed,Use snags,0,34,dead,0.0,7697.555887192835
138,notUsed,snag,Use snags - notUsed,Use snags,0,34,high,425.96750623294787,0.0
139,notUsed,snag,Use snags - notUsed,Use snags,0,34,carrySuit,0.0,0.0
140,notUsed,snag,Use snags - notUsed,Use snags,0,35,total,1456.271593741243,123587.744483225
141,notUsed,snag,Use snags - notUsed,Use snags,0,35,dead,0.0,7753.92308827769
142,notUsed,snag,Use snags - notUsed,Use snags,0,35,high,425.96750623294787,0.0
143,notUsed,snag,Use snags - notUsed,Use snags,0,35,carrySuit,0.0,0.0
144,notUsed,snag,Use snags - notUsed,Use snags,0,36,total,1456.271593741243,125208.10006957798
145,notUsed,snag,Use snags - notUsed,Use snags,0,36,dead,0.0,7810.075447551037
146,notUsed,snag,Use snags - notUsed,Use snags,0,36,high,425.96750623294787,0.0
147,notUsed,snag,Use snags - notUsed,Use snags,0,36,carrySuit,0.0,0.0
148,notUsed,snag,Use snags - notUsed,Use snags,0,37,total,1456.271593741243,125673.23963340578
149,notUsed,snag,Use snags - notUsed,Use snags,0,37,dead,0.0,7812.324576453404
150,notUsed,snag,Use snags - notUsed,Use snags,0,37,high,425.96750623294787,0.0
151,notUsed,snag,Use snags - notUsed,Use snags,0,37,carrySuit,0.0,0.0
152,notUsed,snag,Use snags - notUsed,Use snags,0,38,total,1456.271593741243,127930.39087489297
153,notUsed,snag,Use snags - notUsed,Use snags,0,38,dead,0.0,7871.846601486952
154,notUsed,snag,Use snags - notUsed,Use snags,0,38,high,425.96750623294787,0.0
155,notUsed,snag,Use snags - notUsed,Use snags,0,38,carrySuit,0.0,0.0
156,notUsed,snag,Use snags - notUsed,Use snags,0,39,total,1456.271593741243,127162.85285816494
157,notUsed,snag,Use snags - notUsed,Use snags,0,39,dead,0.0,7788.217607346736
158,notUsed,snag,Use snags - notUsed,Use snags,0,39,high,425.96750623294787,0.0
159,notUsed,snag,Use snags - notUsed,Use snags,0,39,carrySuit,0.0,0.0
160,notUsed,snag,Use snags - notUsed,Use snags,0,40,total,1456.271593741243,129727.35507376853
161,notUsed,snag,Use snags - notUsed,Use snags,0,40,dead,0.0,7859.940319906383
162,notUsed,snag,Use snags - notUsed,Use snags,0,40,high,425.96750623294787,0.0
163,notUsed,snag,Use snags - notUsed,Use snags,0,40,carrySuit,0.0,0.0
164,notUsed,snag,Use snags - notUsed,Use snags,0,41,total,1456.271593741243,130424.50724605589
165,notUsed,snag,Use snags - notUsed,Use snags,0,41,dead,0.0,7859.603527652804
166,notUsed,snag,Use snags - notUsed,Use snags,0,41,high,425.96750623294787,0.0
167,notUsed,snag,Use snags - notUsed,Use snags,0,41,carrySuit,0.0,0.0
168,notUsed,snag,Use snags - notUsed,Use snags,0,42,total,1456.271593741243,132484.26213920093
169,notUsed,snag,Use snags - notUsed,Use snags,0,42,dead,0.0,7895.948433851792
170,notUsed,snag,Use snags - notUsed,Use snags,0,42,high,425.96750623294787,0.0
171,notUsed,snag,Use snags - notUsed,Use snags,0,42,carrySuit,0.0,0.0
172,notUsed,snag,Use snags - notUsed,Use snags,0,43,total,1456.271593741243,132981.0337781649
173,notUsed,snag,Use snags - notUsed,Use snags,0,43,dead,0.0,7877.058423536207
174,notUsed,snag,Use snags - notUsed,Use snags,0,43,high,425.96750623294787,0.0
175,notUsed,snag,Use snags - notUsed,Use snags,0,43,carrySuit,0.0,0.0
176,notUsed,snag,Use snags - notUsed,Use snags,0,44,total,1456.271593741243,133442.70960023478
177,notUsed,snag,Use snags - notUsed,Use snags,0,44,dead,0.0,7826.742765859683
178,notUsed,snag,Use snags - notUsed,Use snags,0,44,high,425.96750623294787,0.0
179,notUsed,snag,Use snags - notUsed,Use snags,0,44,carrySuit,0.0,0.0
180,notUsed,snag,Use snags - notUsed,Use snags,0,45,total,1456.271593741243,136129.14558293062
181,notUsed,snag,Use snags - notUsed,Use snags,0,45,dead,0.0,7880.4135385400605
182,notUsed,snag,Use snags - notUsed,Use snags,0,45,high,425.96750623294787,0.0
183,notUsed,snag,Use snags - notUsed,Use snags,0,45,carrySuit,0.0,0.0
184,notUsed,snag,Use snags - notUsed,Use snags,0,46,total,1456.271593741243,137789.3797106563
185,notUsed,snag,Use snags - notUsed,Use snags,0,46,dead,0.0,7933.477647849192
186,notUsed,snag,Use snags - notUsed,Use snags,0,46,high,425.96750623294787,0.0
187,notUsed,snag,Use snags - notUsed,Use snags,0,46,carrySuit,0.0,0.0
188,notUsed,snag,Use snags - notUsed,Use snags,0,47,total,1456.271593741243,140412.95291501662
189,notUsed,snag,Use snags - notUsed,Use snags,0,47,dead,0.0,7964.195440338071
190,notUsed,snag,Use snags - notUsed,Use snags,0,47,high,425.96750623294787,0.0
191,notUsed,snag,Use snags - notUsed,Use snags,0,47,carrySuit,0.0,0.0
192,notUsed,snag,Use snags - notUsed,Use snags,0,48,total,1456.271593741243,141902.02368625006
193,notUsed,snag,Use snags - notUsed,Use snags,0,48,dead,0.0,7984.078791626163
194,notUsed,snag,Use snags - notUsed,Use snags,0,48,high,425.96750623294787,0.0
195,notUsed,snag,Use snags - notUsed,Use snags,0,48,carrySuit,0.0,0.0
196,notUsed,snag,Use snags - notUsed,Use snags,0,49,total,1456.271593741243,143689.3685099754
197,notUsed,snag,Use snags - notUsed,Use snags,0,49,dead,0.0,7966.60395377125
198,notUsed,snag,Use snags - notUsed,Use snags,0,49,high,425.96750623294787,0.0
199,notUsed,snag,Use snags - notUsed,Use snags,0,49,carrySuit,0.0,0.0
200,notUsed,snag,Use snags - notUsed,Use snags,0,50,total,1402.0348495193755,145122.68384241642
201,notUsed,snag,Use snags - notUsed,Use snags,0,50,dead,0.0,7967.76833331019
202,notUsed,snag,Use snags - notUsed,Use snags,0,50,high,443.0357113802485,0.0
203,notUsed,snag,Use snags - notUsed,Use snags,0,50,carrySuit,0.0,0.0
204,notUsed,snag,Use snags - notUsed,Use snags,0,51,total,1402.0348495193755,145200.08902885468
205,notUsed,snag,Use snags - notUsed,Use snags,0,51,dead,0.0,7886.909743048142
206,notUsed,snag,Use snags - notUsed,Use snags,0,51,high,443.0357113802485,0.0
207,notUsed,snag,Use snags - notUsed,Use snags,0,51,carrySuit,0.0,0.0
208,notUsed,snag,Use snags - notUsed,Use snags,0,52,total,1402.0348495193755,146525.144439546
209,notUsed,snag,Use snags - notUsed,Use snags,0,52,dead,0.0,7851.74427728592
210,notUsed,snag,Use snags - notUsed,Use snags,0,52,high,443.0357113802485,0.0
211,notUsed,snag,Use snags - notUsed,Use snags,0,52,carrySuit,0.0,0.0
212,notUsed,snag,Use snags - notUsed,Use snags,0,53,total,1402.0348495193755,146093.91635073596
213,notUsed,snag,Use snags - notUsed,Use snags,0,53,dead,0.0,7735.80029805058
214,notUsed,snag,Use snags - notUsed,Use snags,0,53,high,443.0357113802485,0.0
215,notUsed,snag,Use snags - notUsed,Use snags,0,53,carrySuit,0.0,0.0
216,notUsed,snag,Use snags - notUsed,Use snags,0,54,total,1402.0348495193755,148234.73821756375
217,notUsed,snag,Use snags - notUsed,Use snags,0,54,dead,0.0,7723.818392987588
218,notUsed,snag,Use snags - notUsed,Use snags,0,54,high,443.0357113802485,0.0
219,notUsed,snag,Use snags - notUsed,Use snags,0,54,carrySuit,0.0,0.0
220,notUsed,snag,Use snags - notUsed,Use snags,0,55,total,1402.0348495193755,149705.07816460173
221,notUsed,snag,Use snags - notUsed,Use snags,0,55,dead,0.0,7740.008228442747
222,notUsed,snag,Use snags - notUsed,Use snags,0,55,high,443.0357113802485,0.0
223,notUsed,snag,Use snags - notUsed,Use snags,0,55,carrySuit,0.0,0.0
224,notUsed,snag,Use snags - notUsed,Use snags,0,56,total,1402.0348495193755,153404.69124367565
225,notUsed,snag,Use snags - notUsed,Use snags,0,56,dead,0.0,7786.532768600912
226,notUsed,snag,Use snags - notUsed,Use snags,0,56,high,443.0357113802485,0.0
227,notUsed,snag,Use snags - notUsed,Use snags,0,56,carrySuit,0.0,0.0
228,notUsed,snag,Use snags - notUsed,Use snags,0,57,total,1402.0348495193755,153771.48941534018
229,notUsed,snag,Use snags - notUsed,Use snags,0,57,dead,0.0,7716.94014036652
230,notUsed,snag,Use snags - notUsed,Use snags,0,57,high,443.0357113802485,0.0
231,notUsed,snag,Use snags - notUsed,Use snags,0,57,carrySuit,0.0,0.0
232,notUsed,snag,Use snags - notUsed,Use snags,0,58,total,1402.0348495193755,156855.4863382526
233,notUsed,snag,Use snags - notUsed,Use snags,0,58,dead,0.0,7748.059324260194
234,notUsed,snag,Use snags - notUsed,Use snags,0,58,high,443.0357113802485,0.0
235,notUsed,snag,Use snags - notUsed,Use snags,0,58,carrySuit,0.0,0.0
236,notUsed,snag,Use snags - notUsed,Use snags,0,59,total,1402.0348495193755,158507.68261120009
237,notUsed,snag,Use snags - notUsed,Use snags,0,59,dead,0.0,7710.547524890061
238,notUsed,snag,Use snags - notUsed,Use snags,0,59,high,443.0357113802485,0.0
239,notUsed,snag,Use snags - notUsed,Use snags,0,59,carrySuit,0.0,0.0
240,notUsed,snag,Use snags - notUsed,Use snags,0,60,total,1402.0348495193755,159676.28371543027
241,notUsed,snag,Use snags - notUsed,Use snags,0,60,dead,0.0,7663.264200492811
242,notUsed,snag,Use snags - notUsed,Use snags,0,60,high,443.0357113802485,0.0
243,notUsed,snag,Use snags - notUsed,Use snags,0,60,carrySuit,0.0,0.0
244,notUsed,snag,Use snags - notUsed,Use snags,0,61,total,1402.0348495193755,162175.69777859875
245,notUsed,snag,Use snags - notUsed,Use snags,0,61,dead,0.0,7650.27040168907
246,notUsed,snag,Use snags - notUsed,Use snags,0,61,high,443.0357113802485,0.0
247,notUsed,snag,Use snags - notUsed,Use snags,0,61,carrySuit,0.0,0.0
248,notUsed,snag,Use snags - notUsed,Use snags,0,62,total,1402.0348495193755,164872.4615705865
249,notUsed,snag,Use snags - notUsed,Use snags,0,62,dead,0.0,7675.037519562888
250,notUsed,snag,Use snags - notUsed,Use snags,0,62,high,443.0357113802485,0.0
251,notUsed,snag,Use snags - notUsed,Use snags,0,62,carrySuit,0.0,0.0
252,notUsed,snag,Use snags - notUsed,Use snags,0,63,total,1402.0348495193755,167946.55978783037
253,notUsed,snag,Use snags - notUsed,Use snags,0,63,dead,0.0,7670.147662312609
254,notUsed,snag,Use snags - notUsed,Use snags,0,63,high,443.0357113802485,0.0
255,notUsed,snag,Use snags - notUsed,Use snags,0,63,carrySuit,0.0,0.0
256,notUsed,snag,Use snags - notUsed,Use snags,0,64,total,1402.0348495193755,167708.10138824582
257,notUsed,snag,Use snags - notUsed,Use snags,0,64,dead,0.0,7557.858236900723
258,notUsed,snag,Use snags - notUsed,Use snags,0,64,high,443.0357113802485,0.0
259,notUsed,snag,Use snags - notUsed,Use snags,0,64,carrySuit,0.0,0.0
260,notUsed,snag,Use snags - notUsed,Use snags,0,65,total,1402.0348495193755,170843.64546968314
261,notUsed,snag,Use snags - notUsed,Use snags,0,65,dead,0.0,7571.130423484779
262,notUsed,snag,Use snags - notUsed,Use snags,0,65,high,443.0357113802485,0.0
263,notUsed,snag,Use snags - notUsed,Use snags,0,65,carrySuit,0.0,0.0
264,notUsed,snag,Use snags - notUsed,Use snags,0,66,total,1402.0348495193755,172654.41260875037
265,notUsed,snag,Use snags - notUsed,Use snags,0,66,dead,0.0,7521.791642956202
266,notUsed,snag,Use snags - notUsed,Use snags,0,66,high,443.0357113802485,0.0
267,notUsed,snag,Use snags - notUsed,Use snags,0,66,carrySuit,0.0,0.0
268,notUsed,snag,Use snags - notUsed,Use snags,0,67,total,1402.0348495193755,173988.25154573834
269,notUsed,snag,Use snags - notUsed,Use snags,0,67,dead,0.0,7462.846980735373
270,notUsed,snag,Use snags - notUsed,Use snags,0,67,high,443.0357113802485,0.0
271,notUsed,snag,Use snags - notUsed,Use snags,0,67,carrySuit,0.0,0.0
272,notUsed,snag,Use snags - notUsed,Use snags,0,68,total,1402.0348495193755,174640.23421508123
273,notUsed,snag,Use snags - notUsed,Use snags,0,68,dead,0.0,7343.509918331617
274,notUsed,snag,Use snags - notUsed,Use snags,0,68,high,443.0357113802485,0.0
275,notUsed,snag,Use snags - notUsed,Use snags,0,68,carrySuit,0.0,0.0
276,notUsed,snag,Use snags - notUsed,Use snags,0,69,total,1402.0348495193755,174723.18014448282
277,notUsed,snag,Use snags - notUsed,Use snags,0,69,dead,0.0,7238.855619350743
278,notUsed,snag,Use snags - notUsed,Use snags,0,69,high,443.0357113802485,0.0
279,notUsed,snag,Use snags - notUsed,Use snags,0,69,carrySuit,0.0,0.0
280,notUsed,snag,Use snags - notUsed,Use snags,0,70,total,1402.0348495193755,178755.71855678834
281,notUsed,snag,Use snags - notUsed,Use snags,0,70,dead,0.0,7252.760768436993
282,notUsed,snag,Use snags - notUsed,Use snags,0,70,high,443.0357113802485,0.0
283,notUsed,snag,Use snags - notUsed,Use snags,0,70,carrySuit,0.0,0.0
284,notUsed,snag,Use snags - notUsed,Use snags,0,71,total,1402.0348495193755,180742.24941031187
285,notUsed,snag,Use snags - notUsed,Use snags,0,71,dead,0.0,7212.869225227877
286,notUsed,snag,Use snags - notUsed,Use snags,0,71,high,443.0357113802485,0.0
287,notUsed,snag,Use snags - notUsed,Use snags,0,71,carrySuit,0.0,0.0
288,notUsed,snag,Use snags - notUsed,Use snags,0,72,total,1402.0348495193755,183428.79112162578
289,notUsed,snag,Use snags - notUsed,Use snags,0,72,dead,0.0,7162.548001152139
290,notUsed,snag,Use snags - notUsed,Use snags,0,72,high,443.0357113802485,0.0
291,notUsed,snag,Use snags - notUsed,Use snags,0,72,carrySuit,0.0,0.0
292,notUsed,snag,Use snags - notUsed,Use snags,0,73,total,1402.0348495193755,183830.7724462368
293,notUsed,snag,Use snags - notUsed,Use snags,0,73,dead,0.0,7057.97199259028
294,notUsed,snag,Use snags - notUsed,Use snags,0,73,high,443.0357113802485,0.0
295,notUsed,snag,Use snags - notUsed,Use snags,0,73,carrySuit,0.0,0.0
296,notUsed,snag,Use snags - notUsed,Use snags,0,74,total,1402.0348495193755,186338.50060041196
297,notUsed,snag,Use snags - notUsed,Use snags,0,74,dead,0.0,7018.458082785291
298,notUsed,snag,Use snags - notUsed,Use snags,0,74,high,443.0357113802485,0.0
299,notUsed,snag,Use snags - notUsed,Use snags,0,74,carrySuit,0.0,0.0
300,notUsed,snag,Use snags - notUsed,Use snags,0,75,total,1581.204806144125,186860.13987155468
301,notUsed,snag,Use snags - notUsed,Use snags,0,75,dead,0.0,6892.544338597116
302,notUsed,snag,Use snags - notUsed,Use snags,0,75,high,462.5041172739641,0.0
303,notUsed,snag,Use snags - notUsed,Use snags,0,75,carrySuit,0.0,0.0
304,notUsed,snag,Use snags - notUsed,Use snags,0,76,total,1581.204806144125,186838.771608195
305,notUsed,snag,Use snags - notUsed,Use snags,0,76,dead,0.0,6772.497313981004
306,notUsed,snag,Use snags - notUsed,Use snags,0,76,high,462.5041172739641,0.0
307,notUsed,snag,Use snags - notUsed,Use snags,0,76,carrySuit,0.0,0.0
308,notUsed,snag,Use snags - notUsed,Use snags,0,77,total,1581.204806144125,187426.28564117514
309,notUsed,snag,Use snags - notUsed,Use snags,0,77,dead,0.0,6639.510807991042
310,notUsed,snag,Use snags - notUsed,Use snags,0,77,high,462.5041172739641,0.0
311,notUsed,snag,Use snags - notUsed,Use snags,0,77,carrySuit,0.0,0.0
312,notUsed,snag,Use snags - notUsed,Use snags,0,78,total,1581.204806144125,188756.61526379175
