"x","y","ymin","ymax","se"
0.1,-1.00145905614636,-9.27834626860866,2.89815235493403,3.10624964886293
0.583802675585284,-1.16774202362866,-9.01545410236544,2.42637967211456,2.91883514655102
1.06760535117057,-1.32374621877106,-8.70028024349161,2.21880869130945,2.78548187112272
1.55140802675585,-1.46955934067531,-8.36163388285232,1.92968556297597,2.62533659332354
2.03521070234114,-1.60526908844314,-8.09634772547748,1.42684900530125,2.42938692111702
2.51901337792642,-1.73096316117632,-7.84160146671378,1.16691715787346,2.29809148586409
3.00281605351171,-1.84672925797658,-7.6299750155302,1.25342591526776,2.26617370683622
3.48661872909699,-1.95265507794567,-7.56900076968331,1.5129554416693,2.31682556412056
3.97042140468227,-2.04882832018533,-7.55595751020088,1.89557851630497,2.41110612921067
4.45422408026756,-2.13533668379731,-7.62941143760197,2.44017340871291,2.56877164446808
4.93802675585284,-2.21226786788335,-7.58129188761088,2.99500260648979,2.69803430971956
5.42182943143813,-2.27970957154521,-7.6564331090415,3.43273396491042,2.82886915151835
5.90563210702341,-2.33774949388462,-7.91432044192896,4.02291111364576,3.04521213152416
6.3894347826087,-2.38647533400332,-8.35136775680194,4.57754750016592,3.29819266759384
6.87323745819398,-2.42597479100308,-8.70360069588607,5.11507754771746,3.52517302132743
7.35704013377926,-2.45633556398562,-9.26701297156209,5.85567540151692,3.85782866660179
7.84084280936455,-2.47764535205271,-9.78871250937872,6.6293905123877,4.18829158718531
8.32464548494983,-2.48999185430607,-10.3336686812012,7.31369192465484,4.50187770557553
8.80844816053512,-2.49346276984746,-10.885636602718,8.00680444251306,4.81950026664057
9.2922508361204,-2.48814579777862,-11.3888146012049,8.67501938979843,5.11832499770493
9.77605351170569,-2.4741286372013,-11.8732365256913,9.33678292327702,5.4107192471858
10.259856187291,-2.45149898721725,-12.3362028788277,9.83947209458491,5.65705994219709
10.7436588628763,-2.4203445469282,-12.7930716619635,10.4859003090709,5.93851325791695
11.2274615384615,-2.3807530154359,-13.2345807088317,11.131330790883,6.21579374992722
11.7112642140468,-2.33281209184211,-13.703800508907,11.7763530557808,6.50003917466526
12.1950668896321,-2.27660947524856,-14.1493256271212,12.347321065346,6.75934864603756
12.6788695652174,-2.212232864757,-14.5402887940518,12.9160040131508,7.00415632836802
13.1626722408027,-2.13976995946917,-14.9073908837913,13.4832191902484,7.24250256990809
13.646474916388,-2.05930845848683,-15.2557497794945,14.1838078638742,7.51009123555323
14.1302775919732,-1.97093606091171,-15.5779040899288,14.9357950598556,7.7841069259654
14.6140802675585,-1.87474046584556,-15.9241082269196,15.5609781603919,8.03190979268152
15.0978829431438,-1.77080937239013,-16.1666345412243,16.1576608616269,8.24599372521715
15.5816856187291,-1.65923047964716,-16.4235095347574,16.9387720840577,8.51078612724874
16.0654882943144,-1.5400914867184,-16.6606610348099,17.5882897248668,8.7369772346114
16.5492909698997,-1.41348009270559,-16.8765437032806,18.1814611333983,8.94336858078542
17.033093645485,-1.27948399671047,-17.1360907787741,18.8673026377538,9.18453913686935
17.5168963210702,-1.13819089783481,-17.3653244251672,19.4979148036334,9.40388755836749
18.0006989966555,-0.989688495180324,-17.4786271016825,20.2423101521151,9.62268807494835
18.4845016722408,-0.834064487848779,-17.6077476927358,21.0250514248854,9.85530589735236
18.9683043478261,-0.671406574941912,-17.7037943629612,21.6536326303805,10.040159947281
19.4521070234114,-0.501802455561469,-17.811794519139,22.2709880386987,10.2251996321015
19.9359096989967,-0.325339828809197,-17.9373117564509,23.0251769349179,10.4496144620839
20.4197123745819,-0.14210639378684,-17.9732678705855,23.8035969491899,10.6573634744325
20.9035150501672,0.0478101504038572,-17.9840640424904,24.6046244310588,10.8644613452931
21.3873177257525,0.244322104661146,-17.9850684874943,25.2362233950216,11.0258397659479
21.8711204013378,0.447341769883286,-18.0257091556724,25.9017147230891,11.2059754792759
22.3549230769231,0.656781446968529,-18.0241948404627,26.5406451746822,11.3685816365166
22.8387257525084,0.87255343681513,-17.977218644517,27.1834729318761,11.5205845858146
23.3225284280936,1.09457004032134,-17.7888687031642,28.0660201992775,11.6976757404188
23.8063311036789,1.32274355838542,-17.6590976184464,28.8016307550591,11.8522266258943
24.2901337792642,1.55698629190562,-17.4704611402482,29.3983262039843,11.9563233021001
24.7739364548495,1.7972105417802,-17.3875107105886,29.9804238072777,12.0836567647618
25.2577391304348,2.04332860890741,-17.2013303857431,30.529752390375,12.1762966265607
25.7415418060201,2.29525279418551,-17.0047618916545,31.0248326081147,12.2524475764717
26.2253444816054,2.55289539851274,-16.7113476942772,31.6218843311823,12.3299061289438
26.7091471571906,2.81616872278737,-16.4571795343468,32.2549111019456,12.4265537337481
27.1929498327759,1.59459992228685,-16.5475582052977,28.5935416177636,11.5155866895565
27.6767525083612,1.95221136835845,-15.5201981151627,29.1987950329802,11.4079064153426
28.1605551839465,2.3178244264655,-14.6414350355788,29.8787339783211,11.3571859729336
28.6443578595318,2.69105253073922,-13.8101204776564,30.4647961724339,11.2946215944108
29.1281605351171,3.07150911531086,-13.1571487948943,30.9516691580251,11.2522494777856
29.6119632107023,3.45880761431164,-12.5696033088459,31.6210219763905,11.2731186952134
30.0957658862876,3.85256146187281,-12.1129640077909,32.4833400885695,11.376608187847
30.5795685618729,3.60717435927037,-13.8049189683542,31.9630279086964,11.6754966523088
31.0633712374582,4.0458100175016,-13.174981590157,32.6619187798635,11.6930868290869
31.5471739130435,4.49335807048657,-12.5499350010346,33.2916243686466,11.6942753494085
32.0309765886288,4.94942051752104,-12.1333506034452,33.9762827343386,11.7626615657612
32.514779264214,5.41359935790077,-11.6104512472972,34.570127894646,11.7807599851896
32.9985819397993,5.88549659092154,-11.3931821303381,35.626235145387,11.9947493050319
33.4823846153846,6.36471421587908,-11.3494246691699,36.3759297026351,12.1748352989298
33.9661872909699,6.85085423206918,-11.2022718312953,37.2913312428762,12.370817110758
34.4499899665552,7.34351863878759,-11.0607390212998,38.7780313151444,12.7139720246031
34.9337926421405,7.84230943533008,-10.9120438780308,39.9787000201499,12.9823326270869
35.4175953177258,8.3468286209924,-10.8583799441781,41.4079467799822,13.3332466133062
35.901397993311,8.85667819507032,-10.7966234047617,42.9483777552495,13.7104594795947
36.3852006688963,9.3714601568596,-10.7666327170884,43.7683656892474,13.9119893893714
36.8690033444816,9.890776505656,-10.6319426440298,44.9154571722226,14.1702550551664
37.3528060200669,10.4142292407553,-10.5497182913838,46.3200727317596,14.5075997508019
37.8366086956522,10.9414203614532,-10.3215322020513,47.3981187232114,14.7244007462405
38.3204113712375,11.4719518670456,-10.2539043377573,48.6184846603985,15.0184665811622
38.8042140468228,12.0054257568281,-10.1864688079206,50.1444770135266,15.3905474034304
39.288016722408,12.5414440300965,-10.2063328283971,51.9969342440724,15.86818037563
39.7718193979933,13.0796086861467,-10.0642181757847,53.3563807032779,16.1787242038425
40.2556220735786,13.6195217242743,-9.93684835110231,54.9334821316975,16.5485536945918
40.7394247491639,14.1607851437751,-9.68794582088629,56.3496813142186,16.8463334528329
41.2232274247492,14.7030009439449,-9.51889286478978,56.997611228223,16.9684959420951
41.7070301003345,15.0355972867264,-9.69602296083309,57.7759724792476,17.2122437347145
