"","x","y","ymin","ymax","se"
"1",27,0.0558027253052435,-25.1969846199035,25.308590070514,11.5021012346185
"2",27.3946488294314,0.0514290854015362,-24.6489468729816,24.7518050437847,11.2504897349624
"3",27.7892976588629,0.0472036415477309,-24.1169259516562,24.2113332347517,11.0062410548199
"4",28.1839464882943,0.0430811915402314,-23.6022297285256,23.6883921116061,10.769930313385
"5",28.5785953177258,0.0390165331754416,-23.1059201907621,23.183953257113,10.5420206343312
"6",28.9732441471572,0.0349644642497652,-22.6287912076937,22.6987201361933,10.3228530194237
"7",29.3678929765886,0.0308797825596061,-22.171351863339,22.2331114284582,10.1126387568471
"8",29.7625418060201,0.0267172859013681,-21.7338168766527,21.7872514484554,9.91145505783384
"9",30.1571906354515,0.0224454142647144,-21.3159582812809,21.3608491098103,9.71918371370953
"10",30.5518394648829,0.0181618004160677,-20.9161299439029,20.952453544735,9.53511941579313
"11",30.9464882943144,0.0138974349736604,-20.5337513397927,20.56154620974,9.35901186312366
"12",31.3411371237458,0.00965507023670368,-20.1685741985866,20.18788433906,9.19074922750589
"13",31.7357859531773,0.00543745850440912,-19.8203359222342,19.8312108392431,9.03021315479167
"14",32.1304347826087,0.00124735207598797,-19.4887590877627,19.4912537919146,8.87727853839961
"15",32.5250836120401,-0.00291249674934835,-19.1735510761112,19.1677260826125,8.73181335025732
"16",32.9197324414716,-0.00703933567238848,-18.8744038428429,18.8603251714981,8.59367853636551
"17",33.314381270903,-0.011130412393921,-18.5909938446337,18.5687330198459,8.4627279833153
"18",33.7090301003344,-0.0151829746147346,-18.3229821329409,18.2926161837114,8.33880856095216
"19",34.1036789297659,-0.0191942700356178,-18.0700146232088,18.0316260831376,8.22176024499342
"20",34.4983277591973,-0.0231615463573595,-17.8317225444585,17.7853994517437,8.11141632180661
"21",34.8929765886288,-0.027082051280748,-17.6077230702371,17.5535589676756,8.00760367579339
"22",35.2876254180602,-0.0309530325065721,-17.39762012781,17.3357140627969,7.91014315795908
"23",35.6822742474916,-0.0347717377356203,-17.2010053783157,17.1314619028445,7.8188500323521
"24",36.0769230769231,-0.0385354146686814,-17.0174593565364,16.940388527199,7.73353449520508
"25",36.4715719063545,-0.0422413110065439,-16.8465527551323,16.7620701331192,7.6540022598759
"26",36.866220735786,-0.0458866744499965,-16.6878478347986,16.5960744858986,7.58005519914368
"27",37.2608695652174,-0.0494687526998277,-16.5408999389685,16.4419624335688,7.51149203512364
"28",37.6555183946488,-0.0529847934568263,-16.4052590895155,16.2992895026018,7.44810906607514
"29",38.0501672240803,-0.0564320444217808,-16.2804716384723,16.1676075496287,7.38970091872388
"30",38.4448160535117,-0.0598077532954799,-16.1660819501211,16.0464664435301,7.33606131441806
"31",38.8394648829431,-0.0631091677787122,-16.0616340879218,15.9354157523644,7.28698383748781
"32",39.2341137123746,-0.0663335355722663,-15.9666734815864,15.8340064104419,7.24226269456162
"33",39.628762541806,-0.0694781043769308,-15.880748551109,15.7417923423551,7.2016934542772
"34",40.0234113712375,-0.0725401218934944,-15.8034122666302,15.6583320228433,7.16507375776608
"35",40.4180602006689,-0.0755168358227458,-15.734223625526,15.5831899538805,7.13220399143569
"36",40.8127090301003,-0.0784054938654734,-15.672749030948,15.515938043217,7.10288791486512
"37",41.2073578595318,-0.081203343722466,-15.6185635590747,15.4561568716298,7.07693323801036
"38",41.6020066889632,-0.0839076330945122,-15.5712521054301,15.4034368392411,7.05415214332812
"39",41.9966555183946,-0.0865156096824005,-15.5304104036931,15.3573791843283,7.03436174982133
"40",42.3913043478261,-0.0890245211869197,-15.4956459133408,15.317596870967,7.01738451734182
"41",42.7859531772575,-0.0914316153088583,-15.4665785751829,15.2837153445652,7.00304859071968
"42",43.180602006689,-0.0937341397490051,-15.4428414362752,15.2553731567772,6.99118808439825
"43",43.5752508361204,-0.0959293422081485,-15.4240811478282,15.2322224634119,6.98164330922041
"44",43.9698996655518,-0.0980144703870772,-15.4099583415083,15.2139294007341,6.97426094382599
"45",44.3645484949833,-0.09998677198658,-15.400147890982,15.2001743470089,6.96889415377941
"46",44.7591973244147,-0.101843494707445,-15.3943390666652,15.1906520772503,6.96540266205449
"47",45.1538461538462,-0.103581886250462,-15.3922355924411,15.1850718199402,6.96365277486865
"48",45.5484949832776,-0.105199194316418,-15.3935556136298,15.1831572249969,6.96351736709318
"49",45.943143812709,-0.106692666606103,-15.398031585745,15.1846462525328,6.96487583158491
"50",46.3377926421405,-0.108059550820305,-15.4054100936221,15.1892909919815,6.96761399680247
"51",46.7324414715719,-0.109297094659812,-15.4154516103492,15.1968574210296,6.97162401700483
"52",47.1270903010033,-0.110402545825414,-15.4279302051438,15.207125113493,6.97680423919528
"53",47.5217391304348,-0.111373152017899,-15.4426332089031,15.2198869048673,6.9830590507869
"54",47.9163879598662,-0.112206160938056,-15.4593608456602,15.2349485237841,6.99029871173871
"55",48.3110367892977,-0.11295465349871,-15.4761209199003,15.2502116129029,6.9975916426491
"56",48.7056856187291,-0.113732864260066,-15.4889178350299,15.2614521065097,7.00306590386477
"57",49.1003344481605,-0.114536643274485,-15.4975937070996,15.2685204205506,7.00665147285613
"58",49.494983277592,-0.115357764990391,-15.5021785645726,15.2714630345918,7.00836577350368
"59",49.8896321070234,-0.11618800385621,-15.502753371989,15.2703773642766,7.00824942997499
"60",50.2842809364548,-0.117019134320366,-15.499444483762,15.2654062151213,7.006363740548
"61",50.6789297658863,-0.117842930831284,-15.4924184774166,15.256732615754,7.00278832426262
