"","x","y","ymin","ymax","se","samplingType"
"257",127.830064381271,69.4443773599667,68.4779274522826,70.4108272676508,0.492907077598748,"linear"
"258",128.223714046823,69.6457168620394,68.6786885588156,70.6127451652631,0.493202069871866,"linear"
"259",128.617363712375,69.8402826741326,68.8715683311263,70.808997017139,0.494061980908474,"linear"
"260",129.011013377926,70.0279689137424,69.0564112088099,70.9995266186749,0.495512147343843,"linear"
"261",129.404663043478,70.2086696983645,69.233064808094,71.1842745886351,0.497576285672814,"linear"
"262",129.79831270903,70.382279145495,69.4013803637947,71.3631779271952,0.500276266844106,"linear"
"263",130.191962374582,70.5486913726295,69.5612131122356,71.5361696330234,0.503631920964653,"linear"
"264",130.585612040134,70.7080095135156,69.7126287552476,71.7033902717837,0.507662338994492,"linear"
"265",130.979261705686,70.8606240156106,69.855981562611,71.8652664686101,0.512385972208614,"linear"
"266",131.372911371237,71.0065539656806,69.9912651107023,72.0218428206589,0.517815831371038,"linear"
"267",131.766561036789,71.1458056091366,70.1184656240369,72.1731455942362,0.523962127503558,"linear"
"268",132.160210702341,71.2783851913891,70.2375746317967,72.3191957509815,0.530832366151225,"linear"
"269",132.553860367893,71.404298957849,70.3485888627699,72.4600090529282,0.53843140096512,"linear"
"270",132.947510033445,71.5235531539271,70.4515100460893,72.5955962617648,0.546761535329248,"linear"
"271",133.341159698997,71.6361540250339,70.5463446298171,72.7259634202507,0.555822665887743,"linear"
"272",133.734809364548,71.7421078165803,70.6331034320043,72.8511122011564,0.565612460510707,"linear"
"273",134.1284590301,71.8414207739771,70.7118012403482,72.971040307606,0.576126562476173,"linear"
"274",134.522108695652,71.9340991426349,70.7824563769811,73.0857419082886,0.58735881243588,"linear"
"275",134.915758361204,72.0201491679644,70.8450902443684,73.1952080915604,0.599301480015592,"linear"
"276",135.309408026756,72.0995770953765,70.8997268669545,73.2994273237986,0.611945497583912,"linear"
"277",135.703057692308,72.1723891702819,70.9463924412903,73.3983858992735,0.625280689695471,"linear"
"278",136.09670735786,72.2385916380913,70.9851149051321,73.4920683710504,0.639295992858479,"linear"
"279",136.490357023411,72.2981907442154,71.015923533629,73.5804579548018,0.653979661486422,"linear"
"280",136.884006688963,72.351192734065,71.0388485683914,73.6635368997386,0.669319457079763,"linear"
"281",137.277656354515,72.3976038530509,71.0539208830883,73.7412868230134,0.685302818777777,"linear"
"282",137.671306020067,72.4374303465837,71.0611716873386,73.8136890058288,0.701917014378954,"linear"
"283",138.064955685619,72.4706784600742,71.0606322691027,73.8807246510457,0.719149271726323,"linear"
"284",138.458605351171,72.4973544389331,71.0523337745382,73.9423751033281,0.736986890984861,"linear"
"285",138.852255016722,72.5174645285713,71.036307023365,73.9986220337776,0.755417338808744,"linear"
"286",139.245904682274,72.5310149743993,71.0125823571453,74.0494475916533,0.774428325721267,"linear"
"287",139.639554347826,72.538012021828,70.9811895174932,74.0948345261629,0.794007868230312,"linear"
