,sampleType,structureType,scenario,design,run,year,type,quantity,treeQuantity
0,notUsed,pole,Use poles - notUsed,Use poles,0,0,total,430.89704265936746,99925.47573848866
1,notUsed,pole,Use poles - notUsed,Use poles,0,0,dead,0.0,1033.6853786862982
2,notUsed,pole,Use poles - notUsed,Use poles,0,0,high,89.11652209384387,0.0
3,notUsed,pole,Use poles - notUsed,Use poles,0,0,carrySuit,0.0,0.0
4,notUsed,pole,Use poles - notUsed,Use poles,0,1,total,430.89704265936746,99046.95963009428
5,notUsed,pole,Use poles - notUsed,Use poles,0,1,dead,0.0,1887.5746425952339
6,notUsed,pole,Use poles - notUsed,Use poles,0,1,high,89.11652209384387,0.0
7,notUsed,pole,Use poles - notUsed,Use poles,0,1,carrySuit,0.0,0.0
8,notUsed,pole,Use poles - notUsed,Use poles,0,2,total,430.89704265936746,96951.74587386758
9,notUsed,pole,Use poles - notUsed,Use poles,0,2,dead,0.0,1863.2965842162243
10,notUsed,pole,Use poles - notUsed,Use poles,0,2,high,89.11652209384387,0.0
11,notUsed,pole,Use poles - notUsed,Use poles,0,2,carrySuit,0.0,0.0
12,notUsed,pole,Use poles - notUsed,Use poles,0,3,total,430.89704265936746,96602.25715111587
13,notUsed,pole,Use poles - notUsed,Use poles,0,3,dead,0.0,2647.9552783900417
14,notUsed,pole,Use poles - notUsed,Use poles,0,3,high,89.11652209384387,0.0
15,notUsed,pole,Use poles - notUsed,Use poles,0,3,carrySuit,0.0,0.0
16,notUsed,pole,Use poles - notUsed,Use poles,0,4,total,430.89704265936746,95050.85627677047
17,notUsed,pole,Use poles - notUsed,Use poles,0,4,dead,0.0,2619.9292502957705
18,notUsed,pole,Use poles - notUsed,Use poles,0,4,high,89.11652209384387,0.0
19,notUsed,pole,Use poles - notUsed,Use poles,0,4,carrySuit,0.0,0.0
20,notUsed,pole,Use poles - notUsed,Use poles,0,5,total,430.89704265936746,95572.16147871733
21,notUsed,pole,Use poles - notUsed,Use poles,0,5,dead,0.0,3245.677668994882
22,notUsed,pole,Use poles - notUsed,Use poles,0,5,high,89.11652209384387,0.0
23,notUsed,pole,Use poles - notUsed,Use poles,0,5,carrySuit,0.0,0.0
24,notUsed,pole,Use poles - notUsed,Use poles,0,6,total,430.89704265936746,94586.30878673749
25,notUsed,pole,Use poles - notUsed,Use poles,0,6,dead,0.0,3341.837480299406
26,notUsed,pole,Use poles - notUsed,Use poles,0,6,high,89.11652209384387,0.0
27,notUsed,pole,Use poles - notUsed,Use poles,0,6,carrySuit,0.0,0.0
28,notUsed,pole,Use poles - notUsed,Use poles,0,7,total,430.89704265936746,93480.09712221634
29,notUsed,pole,Use poles - notUsed,Use poles,0,7,dead,0.0,3529.8674688109745
30,notUsed,pole,Use poles - notUsed,Use poles,0,7,high,89.11652209384387,0.0
31,notUsed,pole,Use poles - notUsed,Use poles,0,7,carrySuit,0.0,0.0
32,notUsed,pole,Use poles - notUsed,Use poles,0,8,total,430.89704265936746,94213.07011511341
33,notUsed,pole,Use poles - notUsed,Use poles,0,8,dead,0.0,3988.646983323232
34,notUsed,pole,Use poles - notUsed,Use poles,0,8,high,89.11652209384387,0.0
35,notUsed,pole,Use poles - notUsed,Use poles,0,8,carrySuit,0.0,0.0
36,notUsed,pole,Use poles - notUsed,Use poles,0,9,total,430.89704265936746,92528.69285979154
37,notUsed,pole,Use poles - notUsed,Use poles,0,9,dead,0.0,3963.382540635958
38,notUsed,pole,Use poles - notUsed,Use poles,0,9,high,89.11652209384387,0.0
39,notUsed,pole,Use poles - notUsed,Use poles,0,9,carrySuit,0.0,0.0
40,notUsed,pole,Use poles - notUsed,Use poles,0,10,total,430.89704265936746,94731.33314357273
41,notUsed,pole,Use poles - notUsed,Use poles,0,10,dead,0.0,4560.868909298356
42,notUsed,pole,Use poles - notUsed,Use poles,0,10,high,89.11652209384387,0.0
43,notUsed,pole,Use poles - notUsed,Use poles,0,10,carrySuit,0.0,0.0
44,notUsed,pole,Use poles - notUsed,Use poles,0,11,total,430.89704265936746,93323.98491635582
45,notUsed,pole,Use poles - notUsed,Use poles,0,11,dead,0.0,4512.664698299038
46,notUsed,pole,Use poles - notUsed,Use poles,0,11,high,89.11652209384387,0.0
47,notUsed,pole,Use poles - notUsed,Use poles,0,11,carrySuit,0.0,0.0
48,notUsed,pole,Use poles - notUsed,Use poles,0,12,total,430.89704265936746,95415.02906952336
49,notUsed,pole,Use poles - notUsed,Use poles,0,12,dead,0.0,4986.358839975406
50,notUsed,pole,Use poles - notUsed,Use poles,0,12,high,89.11652209384387,0.0
51,notUsed,pole,Use poles - notUsed,Use poles,0,12,carrySuit,0.0,0.0
52,notUsed,pole,Use poles - notUsed,Use poles,0,13,total,430.89704265936746,95567.00523349087
53,notUsed,pole,Use poles - notUsed,Use poles,0,13,dead,0.0,5096.132374277367
54,notUsed,pole,Use poles - notUsed,Use poles,0,13,high,89.11652209384387,0.0
55,notUsed,pole,Use poles - notUsed,Use poles,0,13,carrySuit,0.0,0.0
56,notUsed,pole,Use poles - notUsed,Use poles,0,14,total,430.89704265936746,96116.43458622532
57,notUsed,pole,Use poles - notUsed,Use poles,0,14,dead,0.0,5296.0310811298095
58,notUsed,pole,Use poles - notUsed,Use poles,0,14,high,89.11652209384387,0.0
59,notUsed,pole,Use poles - notUsed,Use poles,0,14,carrySuit,0.0,0.0
60,notUsed,pole,Use poles - notUsed,Use poles,0,15,total,430.89704265936746,97341.36376976363
61,notUsed,pole,Use poles - notUsed,Use poles,0,15,dead,0.0,5581.896367554325
62,notUsed,pole,Use poles - notUsed,Use poles,0,15,high,89.11652209384387,0.0
63,notUsed,pole,Use poles - notUsed,Use poles,0,15,carrySuit,0.0,0.0
64,notUsed,pole,Use poles - notUsed,Use poles,0,16,total,430.89704265936746,96932.12046695832
65,notUsed,pole,Use poles - notUsed,Use poles,0,16,dead,0.0,5595.863240664976
66,notUsed,pole,Use poles - notUsed,Use poles,0,16,high,89.11652209384387,0.0
67,notUsed,pole,Use poles - notUsed,Use poles,0,16,carrySuit,0.0,0.0
68,notUsed,pole,Use poles - notUsed,Use poles,0,17,total,430.89704265936746,99883.28129247215
69,notUsed,pole,Use poles - notUsed,Use poles,0,17,dead,0.0,6006.54577415222
70,notUsed,pole,Use poles - notUsed,Use poles,0,17,high,89.11652209384387,0.0
71,notUsed,pole,Use poles - notUsed,Use poles,0,17,carrySuit,0.0,0.0
72,notUsed,pole,Use poles - notUsed,Use poles,0,18,total,430.89704265936746,99275.60503633232
73,notUsed,pole,Use poles - notUsed,Use poles,0,18,dead,0.0,5993.798957306049
74,notUsed,pole,Use poles - notUsed,Use poles,0,18,high,89.11652209384387,0.0
75,notUsed,pole,Use poles - notUsed,Use poles,0,18,carrySuit,0.0,0.0
76,notUsed,pole,Use poles - notUsed,Use poles,0,19,total,430.89704265936746,102600.59402832726
77,notUsed,pole,Use poles - notUsed,Use poles,0,19,dead,0.0,6358.6562347226045
78,notUsed,pole,Use poles - notUsed,Use poles,0,19,high,89.11652209384387,0.0
79,notUsed,pole,Use poles - notUsed,Use poles,0,19,carrySuit,0.0,0.0
80,notUsed,pole,Use poles - notUsed,Use poles,0,20,total,430.89704265936746,101857.05555796225
81,notUsed,pole,Use poles - notUsed,Use poles,0,20,dead,0.0,6365.875241813284
82,notUsed,pole,Use poles - notUsed,Use poles,0,20,high,89.11652209384387,0.0
83,notUsed,pole,Use poles - notUsed,Use poles,0,20,carrySuit,0.0,0.0
84,notUsed,pole,Use poles - notUsed,Use poles,0,21,total,430.89704265936746,103894.37656779977
85,notUsed,pole,Use poles - notUsed,Use poles,0,21,dead,0.0,6543.050255752703
86,notUsed,pole,Use poles - notUsed,Use poles,0,21,high,89.11652209384387,0.0
87,notUsed,pole,Use poles - notUsed,Use poles,0,21,carrySuit,0.0,0.0
88,notUsed,pole,Use poles - notUsed,Use poles,0,22,total,430.89704265936746,104958.9728178257
89,notUsed,pole,Use poles - notUsed,Use poles,0,22,dead,0.0,6686.120112801329
90,notUsed,pole,Use poles - notUsed,Use poles,0,22,high,89.11652209384387,0.0
91,notUsed,pole,Use poles - notUsed,Use poles,0,22,carrySuit,0.0,0.0
92,notUsed,pole,Use poles - notUsed,Use poles,0,23,total,430.89704265936746,104990.94787585134
93,notUsed,pole,Use poles - notUsed,Use poles,0,23,dead,0.0,6702.561866234442
94,notUsed,pole,Use poles - notUsed,Use poles,0,23,high,89.11652209384387,0.0
95,notUsed,pole,Use poles - notUsed,Use poles,0,23,carrySuit,0.0,0.0
96,notUsed,pole,Use poles - notUsed,Use poles,0,24,total,430.89704265936746,107016.84951064811
97,notUsed,pole,Use poles - notUsed,Use poles,0,24,dead,0.0,6863.3422713559
98,notUsed,pole,Use poles - notUsed,Use poles,0,24,high,89.11652209384387,0.0
99,notUsed,pole,Use poles - notUsed,Use poles,0,24,carrySuit,0.0,0.0
100,notUsed,pole,Use poles - notUsed,Use poles,0,25,total,425.8785928983966,106149.35966262546
101,notUsed,pole,Use poles - notUsed,Use poles,0,25,dead,0.0,6835.815134685088
102,notUsed,pole,Use poles - notUsed,Use poles,0,25,high,89.82561882084003,0.0
103,notUsed,pole,Use poles - notUsed,Use poles,0,25,carrySuit,0.0,0.0
104,notUsed,pole,Use poles - notUsed,Use poles,0,26,total,425.8785928983966,109280.83435323536
105,notUsed,pole,Use poles - notUsed,Use poles,0,26,dead,0.0,7028.47191437243
106,notUsed,pole,Use poles - notUsed,Use poles,0,26,high,89.82561882084003,0.0
107,notUsed,pole,Use poles - notUsed,Use poles,0,26,carrySuit,0.0,0.0
108,notUsed,pole,Use poles - notUsed,Use poles,0,27,total,425.8785928983966,109699.31971988136
109,notUsed,pole,Use poles - notUsed,Use poles,0,27,dead,0.0,7062.911416212355
110,notUsed,pole,Use poles - notUsed,Use poles,0,27,high,89.82561882084003,0.0
111,notUsed,pole,Use poles - notUsed,Use poles,0,27,carrySuit,0.0,0.0
112,notUsed,pole,Use poles - notUsed,Use poles,0,28,total,425.8785928983966,111619.3323100237
113,notUsed,pole,Use poles - notUsed,Use poles,0,28,dead,0.0,7164.105375858405
114,notUsed,pole,Use poles - notUsed,Use poles,0,28,high,89.82561882084003,0.0
115,notUsed,pole,Use poles - notUsed,Use poles,0,28,carrySuit,0.0,0.0
116,notUsed,pole,Use poles - notUsed,Use poles,0,29,total,425.8785928983966,114419.23653672253
117,notUsed,pole,Use poles - notUsed,Use poles,0,29,dead,0.0,7320.652405146836
118,notUsed,pole,Use poles - notUsed,Use poles,0,29,high,89.82561882084003,0.0
119,notUsed,pole,Use poles - notUsed,Use poles,0,29,carrySuit,0.0,0.0
